PLOTID,Geo id,Area ha,Country,system:index,EUFO 2020,GLAD Primary,TMF undist,JAXA FNF 2020,GFC TC 2020,GLAD LULC 2020,ESA TC 2020,TMF disturbed,RADD alerts,TMF plant,Oil palm Descals,Oil palm FDaP,Cocoa ETH,WDPA
1275,d912dc679b2cf5781ac46bd9dd1f999212517d44df9a8236b4363d9d8e66783e,1.6,CIV,000000000000000001a2,100,0,22,100,52,100,100,78,-,0,0,0,25,-
1276,3c01d34e346783fb8045a7d04b7e1845838205652fe526250609f81b11fe6a7d,1.6,CIV,00000000000000000478,100,0,8,100,75,80,91,49,-,0,0,0,0,-
1277,33e5328d36ebaef3e5bd6d8311adaa2ef3719fdaa046d33d8d234a293592fa56,1.6,CIV,0000000000000000060c,100,0,43,100,21,81,100,57,-,0,0,0,40,-
1278,526aa68450030529843eeb54f3e6be94e5b24effefee3147c9643f07a1372127,1.6,CIV,00000000000000000794,67,0,3,100,89,82,100,41,-,0,0,0,0,-
1279,1d2652cb1a43f23489294555a1a7c79d3dd96d637eb5fd141a1bab28a37e03ad,1.6,CIV,0000000000000000086c,100,0,84,100,100,100,100,16,-,0,0,0,94,-
1280,cc9ff015c3222bbc1223717ed7e74eef2fba910bfbdc11505814a4f7f081dd7b,1.6,CIV,00000000000000000a28,64,0,39,97,52,96,100,49,-,0,0,0,0,-
1281,a1377fc7633e1645cdf1f78158da7e16d2d743c26a82d576f4df75facad9ef58,1.6,CIV,00000000000000000d61,100,0,23,100,93,100,98,73,-,0,0,0,100,-
1282,645bb2f230d75c8e180449c6155a77bbceb77e8f37c4269f672d55cebf46fc7b,1.6,CIV,00000000000000000d6b,79,0,99,100,24,76,100,1,-,0,0,0,13,-
1283,ec258e0a0aaf0ff8d0727c3116911e679291951c28cf3e296347a827d4c63599,1.6,CIV,00000000000000000f58,100,0,90,100,77,96,100,10,-,0,0,0,5,-
1284,a1d9af9de44372128784b4f6373d13f25792ca394686159bc6e808e5c8f9e5b2,1.6,CIV,000000000000000012ac,100,0,53,100,96,100,100,45,-,0,0,0,29,-
1285,1a1cd229ed84dc3b8bfac86408b3fb78c093058e53f474a3216635d5eaf577a6,1.6,CIV,000000000000000012cc,100,0,9,100,89,100,99,87,-,0,0,0,0,-
1286,be4a9836e5e474a7c9f3cb82d26efe50a1c8e6b33b390cfd6864f7e53f0903f2,1.6,CIV,00000000000000001379,17,0,5,100,25,19,87,26,-,0,0,0,0,-
1287,595d8205a781bfce752895e53917cd6ea5aa5647665723b2133ab44f6157fc4e,1.6,CIV,0000000000000000032b,48,0,20,100,38,77,99,63,-,0,0,0,99,-
1288,2fe2765b54576cf23d05db7528261e83cc45ed2228b80ff342f07525c4b2ecae,1.6,CIV,00000000000000000ea4,94,0,14,100,53,93,100,66,-,0,0,0,0,-
1289,05dc4341947221a92f9bb100ff4e8fe483a390c14c077c540b4e8d4156375853,1.6,CIV,00000000000000000fb3,29,0,19,100,43,100,100,71,-,0,0,0,0,-
1290,4e70af99c466d64fa8ba8ec0f09020652e32cc82ddfd362a442c723af2e79f79,1.6,CIV,00000000000000001392,76,0,7,100,36,96,100,69,-,0,0,0,0,-
1291,9bc5fa307c5188799c3af9f4311854560f459ebcd45de63dbac76f5cce95ff08,1.6,CIV,00000000000000000294,86,0,21,100,45,100,100,62,-,0,0,0,1,-
1292,254c9664c83cdf0cea565f644338ac2d5f27f232426fa248f06678327c2b291f,1.6,CIV,000000000000000005bf,93,0,65,100,83,100,100,35,-,0,0,0,50,-
1293,0f73c6fa3b821400e0f3f669eba823612bf3ce16ea309e775d63cb13e6540f04,1.6,CIV,0000000000000000083c,100,0,95,100,94,100,100,5,-,0,0,0,0,-
1294,8152eb8b25d72253b76ae5258b31d2d2afbd45b216260a8153318977962cbff9,1.6,CIV,00000000000000000d5e,69,0,40,100,73,100,100,60,-,0,0,0,100,-
1295,014538c2101db46b630545c0430add58cbac1e473f99315555284b48015d0c46,1.6,CIV,00000000000000001247,57,0,36,100,35,94,99,64,-,0,0,0,2,-
1296,8ab07b9e9fe5b89181cb2322ba42fd7dc417cfb0728e83dd567e560aa851bb55,1.6,CIV,0000000000000000004e,100,0,41,100,83,95,100,48,-,0,0,0,2,-
1297,dea57f644ff0c5b6b9b20be588708c679299298cf35ed809666ee77b577e0b29,1.6,CIV,00000000000000000311,98,0,28,100,78,100,100,68,-,0,0,0,23,-
1298,6835b84e9d689f7582a665d14ecba514644997df868de67751d10e99494e8b29,1.6,CIV,00000000000000000662,100,0,1,100,100,100,100,99,-,0,0,0,0,-
1299,22dfcebd719d8839d2f41cbfd0a5c15e0c9386e9302126f2866e1d6c25d88c6d,1.6,CIV,00000000000000000c59,100,0,28,100,95,93,82,62,-,0,0,0,0,-
1300,054360eaede5578ca526a46cb77a1a36c221ae3791dc55ec451b65eaf6997ef2,1.6,CIV,00000000000000001002,100,0,83,100,96,100,100,17,-,0,0,0,46,-
1301,90f1556db14490bdd1164db8adcfc8f990b0d58dcd80d67f3edf177addc6f2e4,1.6,CIV,00000000000000001338,100,0,46,100,100,100,100,54,-,0,0,0,3,-
1302,1bac38c820642a6f78934df4d04c45541ebe1e192fb3bc21240634350d1628ae,1.6,CIV,0000000000000000025e,13,0,0,100,25,34,97,64,-,0,0,0,12,-
1303,5577e35867933d082d2d5fac5069afb278cb860a92821b23968d6fe352c23182,1.6,CIV,0000000000000000032e,64,0,26,100,78,91,100,48,-,0,0,0,21,-
1304,28384a54e2889497ed6537842a52cbec8deb2b8c3121b08fc6ba9c8ebd7da908,1.6,CIV,00000000000000000507,51,0,40,88,36,85,36,60,-,0,0,0,0,-
1305,a02996d185a68b96c047486971b73c30d7feab01d4092519bd6c6675c321ef50,1.6,CIV,000000000000000009bf,55,0,42,100,56,86,100,58,-,0,0,0,96,-
1306,5244612acb89f7dc545f265737e5181fca94643ece37442b726f3f527f7d50dc,1.6,CIV,00000000000000000ed5,61,0,26,100,74,97,100,60,-,0,0,0,6,-
1307,002e376e99662af85315d77e066032efbe160bdbd1498637e3433108098b119e,1.6,CIV,00000000000000000eed,40,0,9,100,55,67,78,69,-,0,0,0,100,-
1308,62914258d3ed9e75245d25ff0de5ca8682aca6fdbb71477935b09f8eaae2916f,1.6,CIV,00000000000000000f66,100,0,87,100,100,100,100,13,-,0,0,0,0,-
1309,1c479f8233dc78e8ba4fe71a7ea70b4095eab3d436a9f4ee2971f431acefa28f,1.6,CIV,000000000000000013a3,16,0,0,90,53,55,89,51,-,0,0,0,0,-
1310,be1eb78b3ad4d6adafa633676dba8a9c0fac0d469c43d97ac2ff05e583344627,1.6,CIV,000000000000000013b2,42,0,27,100,55,85,75,39,-,0,0,0,8,-
1311,17b619e0a3f7df3a61853e8ee7726244ba7d1c6cf1afd6721fea74c04eb1c2db,1.6,CIV,00000000000000000012,93,0,8,100,90,100,100,88,-,0,0,0,0,-
1312,a96f457c849dd20473dbc4b2416ac9bd421fa0d9411dbb9d13ad8948d0e70c10,1.6,CIV,000000000000000000b4,62,0,43,100,72,91,100,57,-,0,0,0,19,-
1313,9f6ac7a0747080e2145fc9917a4585b9c35381d6d7f92f82ec05b58d257a81fd,1.6,CIV,000000000000000000d4,55,0,9,100,57,63,100,77,-,0,0,0,0,-
1314,c56e373c060bf34f3d1387a385d5fe7967170407226bd294c75c5e308f7db248,1.6,CIV,000000000000000006a9,100,0,62,100,34,100,97,38,-,0,0,0,37,-
1315,205887222e15df74d4e62723be509d01cfa4bfd9257eea03dc870fe3efccb4dd,1.6,CIV,000000000000000008b2,100,0,39,100,100,100,100,61,-,0,0,0,9,-
1316,77061fc6ad4d579c2d47bfa1e9220d842d28f096f086f96885b843233ed12c4e,1.6,CIV,00000000000000000905,93,0,49,100,85,100,100,51,-,0,0,0,82,-
1317,c4e7f8ce902ffec4fd933fcef454938f971a548481ae32262d814e3a12b6bab3,1.6,CIV,00000000000000000c7c,100,0,48,100,84,100,96,47,-,0,0,0,53,-
1318,1b293fd375d44f329b7895ed4efba5861bdef45a9c85336d41a4d4d28463e1de,1.6,CIV,00000000000000000d69,95,0,28,100,91,100,96,70,-,0,0,0,99,-
1319,09d966655be7857853a018420d1dabed85844a5df05d8772115114ccff6e17e7,1.6,CIV,000000000000000013fd,100,0,28,100,84,100,100,72,-,0,0,0,0,-
1320,b976dfc54b5fe9087eafb735e93c5f1c8aee2d907dbf1ebb16cef40ed5629f03,1.6,CIV,00000000000000000072,100,0,13,100,79,62,97,67,-,0,0,0,0,-
1321,52f7bececb5cf7a4e986f20d0863101911520b36071f7946a0dfb193b0a2da8b,1.6,CIV,00000000000000000227,100,0,45,100,88,100,100,55,-,0,0,0,0,-
1322,c0e101a20cd9e79235e84b1d2d085a22574b4dd77cd120757020cf0415c5cff9,1.6,CIV,000000000000000003ac,100,0,36,100,78,100,100,64,-,0,0,0,0,-
1323,08828b0c385ebd2d801ea7774f68e1d000e4f1db599b61c640f6dee8352824fa,1.6,CIV,0000000000000000066f,100,0,72,100,96,100,100,28,-,0,0,0,99,-
1324,14927a4c7732e69bf713e5df98c16f6645eb4bd8b0a838051b00240e3879bab7,1.6,CIV,000000000000000008b7,70,0,44,100,53,90,66,56,-,0,0,0,94,-
1325,f5d6e90120e946e6a77f9eb06387f274b5b1166da8d0699bc42d02672d9fe5c7,1.6,CIV,000000000000000009c3,32,0,4,100,34,91,88,70,-,0,0,0,100,-
1326,ec9788e9d97d37cef01811e2a44b3461080bcf17444bd6c15d91b57d45c132f3,1.6,CIV,00000000000000000c24,76,0,35,100,44,100,100,56,-,0,0,0,100,-
1327,774e394efee8a7017e3a8ddb882df6f779ceb4d0082100d3f7ad7e41a983df48,1.6,CIV,00000000000000000c54,87,0,67,100,78,100,100,33,-,0,0,0,100,-
1328,5d3bc149b906487cfaeb17d2cc17cb73c4e128c54bb54c5b03d5e818888f93c3,1.6,CIV,00000000000000000103,100,0,23,100,55,89,96,77,-,0,0,0,4,-
1329,854602d8c9bcb24695503ccc2999390db8b39211212db3afa1d47f020af812b7,1.6,CIV,000000000000000001df,100,0,19,100,95,100,91,79,-,0,0,0,7,-
1330,1082d8ec91e085d8a03e2205f93a17902b6dadfd9be4a5091aff443e618c77a9,1.6,CIV,000000000000000004e4,100,0,54,100,95,100,100,37,-,0,0,0,0,-
1331,fa5761f7798d30b78f5dad70c1819984cb66b6351255e3ea010f8e91bc9c4498,1.6,CIV,000000000000000007fa,100,0,55,100,75,100,98,45,-,0,0,0,100,-
1332,514e1ad1cc6463baad984a6bc5b176c6890e66b7f0fd8b05f6440fa515ddf6a3,1.6,CIV,0000000000000000096c,78,0,0,100,56,56,100,93,-,0,0,0,55,-
1333,5f886cb106e46a26ffdd27add4e876e55c02a348880bef8c4c5043b37645629c,1.6,CIV,00000000000000000c91,100,0,68,100,84,100,94,29,-,0,0,0,10,-
1334,eaaaba48c4ceb5ce0e285512be51bc32bffffe64cd3de5e1b5c9e3777f22c16b,1.6,CIV,00000000000000000e78,100,0,20,100,79,91,100,75,-,0,0,0,100,-
1335,1f53a47acc508f5f1f0d748bb2c742b21b4928b6b0b2bc51032b1ea989b319a5,1.6,CIV,00000000000000000ff6,100,0,33,100,65,100,100,66,-,0,0,0,0,-
1336,5ef74530781caa450f90669c5710ee142a4e44ab7c0759299ff41b7a2ceff300,1.6,CIV,00000000000000001056,100,0,39,100,73,95,100,55,-,0,0,0,37,-
1337,f6f0be4788f07b4b11208a87b63090af09fa510b3cba791bd484fed734e4c516,1.6,CIV,000000000000000011fa,82,0,40,100,70,100,100,47,-,0,0,0,0,-
1338,b10af95406ecfb8cfe02f4f57a3d5aa898fae82517da95e40377d6d3eaf77e4d,1.7,CIV,000000000000000003b8,100,0,42,100,87,100,90,56,-,0,0,0,16,-
1339,85aba670753de2f94b497592fcdbc3c96f354e007046d988b18a85a98e3cc46a,1.7,CIV,00000000000000000947,100,0,59,100,92,100,100,41,-,0,0,0,0,-
1340,6dc35d2b8fb16274ff019b5540baa8b87b9eba33cb1666989b588d0171a0d456,1.7,CIV,00000000000000000a4c,100,0,68,100,98,100,99,32,-,0,0,0,0,-
1341,1183429ee1ec0a85f154bcde3a4f9a23e7af21c51da990c323ae93cc44b1fdf6,1.7,CIV,00000000000000000a4e,94,0,67,98,92,100,100,33,-,0,0,0,22,-
1342,924a2ed81ab98c8e733ac874d2dc8267b8b4439cec81e328a0a50c4ce3e2a226,1.6,CIV,00000000000000000bf1,63,0,11,100,72,93,82,89,-,0,0,0,1,-
1343,58a7f92f772f602f29f401c269f87f19f3ee52ebf6f507328dfb8c804ba86f40,1.6,CIV,00000000000000000d78,83,0,58,100,71,100,100,42,-,0,0,0,81,-
1344,e4bcbc8081b41e6b0cafed8bdb6555c4ead1ffcb36d32f8e54af912ada2875c6,1.6,CIV,00000000000000000eb5,65,0,0,100,78,100,100,50,-,0,0,0,74,-
1345,f8048a4062c955bd6f3575a497b8c96e45ab1eedd761d1b63ff1582305dff242,1.7,CIV,00000000000000000feb,93,0,0,100,81,1,100,22,-,0,0,0,0,-
1346,684dbdd356a77e297a842101da5a061e34bc0a5ee8584eef5bd24b340ce8cb2a,1.7,CIV,000000000000000001d6,83,0,22,100,66,100,87,78,-,0,0,0,49,-
1347,ec081e7e0b2f4eff050fc0b83b3765760d2cac54a792620e6ae125671968f013,1.7,CIV,0000000000000000027c,87,0,15,100,43,94,96,85,-,0,0,0,38,-
1348,d0ec5e71de750e11492732789b3d6fa8e54c768e82ddf32292dde2353734a2ee,1.7,CIV,00000000000000000381,35,0,4,99,40,67,60,64,-,0,0,0,0,-
1349,933e97606af021719c45b16fa7996dc0305dee1c1fa9dbc3d8b0332c67776431,1.7,CIV,0000000000000000097a,100,0,33,100,93,98,100,67,-,0,0,0,4,-
1350,4b47c5f194b92e06954f9df8ff0cb406c73b454509baae4621667c5780fafb05,1.7,CIV,00000000000000000997,100,0,36,100,62,100,100,54,-,0,0,0,0,-
1351,8212a83acdd7951dd6fe0c797ad27622ebad9775468e467dba1937edcc2f70f7,1.7,CIV,000000000000000009d7,86,0,44,100,95,100,100,46,-,0,0,0,67,-
1352,85297da0c8e9ee7d3a918c53b0b125cefec7d6c12d346217249dbaedd573a424,1.7,CIV,000000000000000009f3,100,0,47,100,91,100,100,33,-,0,0,0,100,-
1353,58420f06a9dcd53beb6c8ec0905d85324003639822b95d63cdcaffaf577558db,1.7,CIV,00000000000000000ab7,100,0,32,100,71,96,100,68,-,0,0,0,0,-
1354,425470469e15e4895d968c24b966f446c4025767cb9e6f077603a8590f46f47f,1.7,CIV,00000000000000000ae9,54,0,9,100,60,80,89,51,-,0,0,0,63,-
1355,c0ac364c21762f97ab2d11077b1e224fac9327609d0e0da49bbc6d98c96b9162,1.7,CIV,00000000000000000b45,100,0,1,100,62,96,99,99,-,0,0,0,0,-
1356,9e46d2a7e5687ad4ebae47e8425cf87409bbd9f6c68ef362cb2cdd90ea4cea49,1.7,CIV,00000000000000000e8f,66,0,21,100,61,99,100,67,-,0,0,0,0,-
1357,42da6374eac6dc8089aacb73cf697f3401a6a72a551a09faf9d0b56db15e28b6,1.7,CIV,000000000000000011ca,100,0,67,100,88,98,99,33,-,0,0,0,0,-
1358,6ee95642976112f17d503b87239abda78d4437fc6d7a8eaf447e375a09703d42,1.7,CIV,000000000000000012c1,100,0,80,100,86,100,100,20,-,0,0,0,53,-
1359,c22269c5660c9d971fd9cae9908d3ce2540b5865396dc5b7b398529066eff5cb,1.7,CIV,00000000000000000142,100,0,34,100,90,100,98,66,-,0,0,0,0,-
1360,e14b2c4369ae684e477227b345bdd46920345e401f6dcdabe88073906b4d1cde,1.7,CIV,000000000000000002be,31,0,68,24,28,64,21,32,-,0,0,0,0,-
1361,a7f72a814c4f4db266e7bab06ff67e8ec7ea75fff7a88d11dec9419064faa0cc,1.7,CIV,000000000000000011ef,100,0,57,100,82,100,100,40,-,0,0,0,0,-
1362,e2198bce3a8635dee5a039425feeabe50fba96ca3779cf40299dd979d4a77c13,1.7,CIV,00000000000000001292,37,0,0,100,59,95,100,36,-,0,0,0,77,-
1363,33dc15fdb124c1c6f54aff61f534c2f5e4fbb26021e6727733f2b7f90f62bdda,1.7,CIV,000000000000000013a2,100,0,40,100,40,85,100,60,-,0,0,0,0,-
1364,a75df7dbb188cf7acbe1d8dc881d69d88104d2ec9640a7ed4000d785a81cb706,1.7,CIV,00000000000000000245,100,0,35,100,91,100,100,65,-,0,0,0,0,-
1365,a0d043cac43f0510f1ec4dd0591c5576d834dc6dd0af1a73c75d4e14456d8fac,1.7,CIV,00000000000000000d53,70,0,16,100,84,89,81,79,-,0,0,0,100,-
1366,c23fab2a8cd900b986eda726fc48aba5e829dbdc13610d57fc5b0130e38589a3,1.7,CIV,00000000000000000ee4,100,0,33,100,88,100,100,67,-,0,0,0,0,-
1367,85edbb4a54b807c4dc88f7cb602c5ca1ff0172ca6ae4b7ae63168b2bc069115c,1.7,CIV,0000000000000000108b,81,0,38,100,71,100,100,62,-,0,0,0,0,-
1368,cbad675ef1582afcdf201d861ed560e7a7dc86964794c8b909ce21c4869be79f,1.7,CIV,0000000000000000116c,44,0,0,100,50,22,99,23,-,0,0,0,0,-
1369,658e292a44b36e7168ef23f893fc2dfbce61414929738bbfa09a7db207a9f350,1.7,CIV,000000000000000000c9,91,0,30,100,81,98,100,70,-,0,0,0,0,-
1370,fcc6fcc39a649167105fea39bfba4a9e193bd7810f1a9b88be041eb46c0583e2,1.7,CIV,00000000000000000290,100,0,66,100,57,100,100,32,-,0,0,0,0,-
1371,b291c746d3941d6f37728f3a6cc787c5872296e1bc81578ebc9ddd25d1a152e8,1.7,CIV,000000000000000002ff,100,0,77,100,100,100,100,23,-,0,0,0,0,-
1372,f5dbab12f728575b6474b07eef89399d443f74481d088d5a6db3516545b6b7d4,1.7,CIV,00000000000000000574,94,0,40,100,73,99,100,60,-,0,0,0,1,-
1373,64fd4935d2fcd55b9752f604e00f1a90340028410fe764f1319f373c3892184d,1.7,CIV,00000000000000000831,100,0,58,100,94,100,100,42,-,0,0,0,0,-
1374,020278a5c80141ba8bbbea82a58cf53edbdc1313c4be506c26a4a8b86a88b66e,1.7,CIV,00000000000000000f8b,98,0,33,100,66,100,100,67,-,0,0,0,0,-
1375,6509bb132c8fa56bfec802f25c2dd866e4fb305a1e9f6bd9696d392b2a7cb58e,1.7,CIV,00000000000000000fd7,86,0,7,100,39,88,95,80,-,0,0,0,100,-
1376,dd964c8e92526f45727211aef210edc20e0d4f53a1f919eb936d44ca1082fb8b,1.7,CIV,0000000000000000114e,100,0,30,100,54,100,100,70,-,0,0,0,0,-
1377,5014b8000741d5c24273485b00dfbc436b2c6af59380b1645e1d1119aaece923,1.7,CIV,00000000000000000079,0,0,19,12,53,27,3,81,-,0,0,0,0,-
1378,d5e1ad1dc678f449a0e8ec808755289983bd5e131afb47685957af00ea08d6ce,1.7,CIV,00000000000000000207,86,0,51,100,94,91,89,42,-,0,0,0,100,-
1379,010f63b40fcefc6a8d25b9a85ae3f6b853e22f082e16b6b27551e1a8cb0c38a5,1.7,CIV,0000000000000000036b,54,0,19,100,63,91,100,65,-,0,0,0,1,-
1380,ef5a19bcbde1284afac46db2ad51079dc32b5e97c5d71b91b0ab27a7a16fa16b,1.7,CIV,000000000000000009fa,100,0,47,100,90,100,100,53,-,0,0,0,0,True
1381,cd4433be188f6736fffab11ba764daeca4a5b8dff9e342a2f4b7318067881197,1.7,CIV,00000000000000000c82,100,0,3,98,76,100,100,91,-,0,0,0,24,-
1382,760c07cf8c7e30772728b215de8d7799bbfb53718ecc91fb71de83a60be1ff28,1.7,CIV,00000000000000000db8,59,0,0,100,27,83,75,49,-,0,0,0,99,-
1383,48b59281259418c53b67ee580d6881b5d3eb63f36a634ed071c05fd4fde387e4,1.7,CIV,000000000000000011a4,87,0,69,100,87,100,96,31,-,0,0,0,0,-
1384,ae5e2db4e9490de20de311b8515329f824013b604716bea31b6cf2e689961add,1.7,CIV,0000000000000000015a,100,0,57,100,95,100,100,43,-,0,0,0,0,-
1385,07df3ee66f003fc227755685872c4829e466451b1d2e801a7d5849da40e0e9a0,1.7,CIV,0000000000000000045d,93,0,2,100,78,100,100,21,-,0,0,0,0,-
1386,053270ae24d85d9e5568fa409936604e41bcfd75bb92e65d552faf8527c787e3,1.7,CIV,000000000000000004a5,63,0,24,100,46,92,100,63,-,0,0,0,64,-
1387,3097f0a068862f8d9ddb62dfdd0a7248d9a3dce485316d2f12e6684c060e5bd0,1.7,CIV,000000000000000005cb,100,0,19,100,51,92,100,81,-,0,0,0,0,-
1388,cb2ab9537272b7f2453ecc185c0a13750c47a9d27305bc08afcb1afe7c717445,1.7,CIV,00000000000000000d9c,100,0,68,100,81,100,100,32,-,0,0,0,14,-
1389,1caa7ac143d5cd55b4089f61791de8e97cc932e78ddbc5008ab8f42aacc5fb49,1.7,CIV,000000000000000010b8,49,0,24,100,43,76,84,76,-,0,0,0,0,-
1390,7b7b22d2cd7800511304fd96dfadbf81761c4db79fba7fbfef4d48a1f476fd11,1.7,CIV,00000000000000001514,39,0,27,100,91,69,100,42,-,0,0,0,0,-
1391,e1bafc4438c17ff74dd284877de93d633a885670b352b985f61271b5cdc4ff5a,1.7,CIV,000000000000000000f1,71,0,0,100,60,95,87,70,-,0,0,0,0,-
1392,e79206f446a0187399b5cabfa24589ad7ef6a14a7f76da41abfc4f329491de8b,1.7,CIV,00000000000000000566,27,0,6,100,29,71,100,74,-,0,0,0,22,-
1393,9beba4ce9c01e3c9cd71f310c3bc9374373fa29e22f71dae9b6f4b2bf5a7b2af,1.7,CIV,0000000000000000061d,100,0,52,100,87,100,100,40,-,0,0,0,48,-
1394,509c7ab094c3b015e151a41a0f64cdcd2e749effd3edd5b2120132519c49f27d,1.7,CIV,00000000000000000823,100,0,64,100,44,94,100,32,-,0,0,0,0,-
1395,698775b7c2592d6c722e005b126c271ceae33b722762ead89cbb1cbe5d77a616,1.7,CIV,0000000000000000090f,86,0,23,100,86,86,100,71,-,0,0,0,99,-
1396,9fa649b2ed03a68987f4514173f6aa049859f2e8fcf07412268f31a0a6a39e63,1.7,CIV,00000000000000000b6d,48,0,5,100,61,87,98,71,-,0,0,0,48,-
1397,15b2a4b1538fa96d3660ad7425e5904d27a5c32e85dc287372789520d9ffc3bc,1.7,CIV,0000000000000000100b,100,0,5,100,75,100,100,84,-,0,0,0,0,-
1398,334a40affaa76303d12803a25db430c98f3f9494afcfbf12e59b70c2d7f36ca8,1.7,CIV,00000000000000001222,79,0,26,100,76,100,100,32,-,0,0,0,0,-
1399,90e1c0fa53af1a18bd6080e4f1963dd9c901773bc7db9d21f8359f2daf066381,1.7,CIV,00000000000000000391,66,0,18,100,74,99,100,44,-,0,0,0,46,-
1400,511e1f7dd0701c0ddacf3314dbc2f202b5c2a5777362d9d321819e54fa5f121e,1.7,CIV,000000000000000003b6,91,0,47,100,91,98,100,51,-,0,0,0,18,-
1401,353e0a2c873ef6b671d30d21c7edfeb859ac80d3c75916656209ee3522f6eba6,1.7,CIV,000000000000000003d8,66,0,1,100,54,84,100,94,-,0,0,0,0,-
1402,3b2fcd1e1bbebb4b64efbcad6b3a0d5136101837d87a3309c10af2184ddeb252,1.7,CIV,00000000000000000c5b,70,0,52,100,72,100,100,43,-,0,0,0,100,-
1403,7f6a207c8393b045453239d924a7ae4763f3dca07cd0746fa79ad41cf77eacc6,1.7,CIV,000000000000000010ee,100,0,28,100,94,100,100,72,-,0,0,0,5,-
1404,193d395fa5eee7e213bb4896845d18c9df26110a645397655f8cfea8046187f0,1.7,CIV,000000000000000014b5,0,0,0,89,90,10,90,7,-,0,0,0,0,-
1405,0196bdd7dd2a4125d327e90ec6178eca25b83d0f97ffb6a8dd14abbebb460322,1.7,CIV,00000000000000000256,61,0,4,100,77,74,99,44,-,0,0,0,100,-
1406,c1f728193da4cf1f46122332c8622f50695c876818796313add470d6e4bcc996,1.7,CIV,00000000000000000464,100,0,69,100,70,100,100,31,-,0,0,0,1,-
1407,f284b0417ee806f29ee770a38077402432aa34f517e8272e6fec8018d188528a,1.7,CIV,0000000000000000075f,100,0,81,100,89,100,100,19,-,0,0,0,92,-
1408,1083a2aab420b53e743aa5d43e13335816f9fcfc2aa5585f3f83721fbeea9bca,1.7,CIV,00000000000000000b6c,74,0,22,100,76,83,100,60,-,0,0,0,87,-
1409,ee59abd7276ffb3d71560266f7691ef8d80b9ecc53a2e3b11e89a360884587e7,1.7,CIV,00000000000000000f5f,29,0,16,100,43,95,100,70,-,0,0,0,38,-
1410,7dd3a3efc96e3144175fccbbe85880e211c4223b6c2449522899689151dbced7,1.7,CIV,0000000000000000111d,100,0,65,100,100,100,100,35,-,0,0,0,91,-
1411,5dcc18ee20d5cf5f66ab290126efa3a30655f9a1f218b70622ab530dae231fac,1.7,CIV,0000000000000000141d,100,0,88,100,97,100,100,12,-,0,0,0,0,-
1412,3783e25221764d79f10b91ac0cd1daa19b5ae66f391be3e27214bef1d1a6ade8,1.7,CIV,000000000000000005f4,97,0,23,100,92,99,100,69,-,0,0,0,79,-
1413,cc9283380821157904a325c178d078af08ff0e62f4a5ded8f071ebd5a22c81ae,1.7,CIV,0000000000000000073f,100,0,18,100,93,93,100,57,-,0,0,0,60,-
1414,02ce69c71b288243c7f384b0a4d8ba293a45ba170fdfdc58df493f99edb26183,1.7,CIV,00000000000000000c4c,100,0,41,100,100,100,100,59,-,0,0,0,0,-
1415,1782280fa01c43e932bb8ed8c138f8b0d1e5bfc3fcc91638a38ba286047fdcb0,1.8,CIV,00000000000000000eff,54,0,28,100,14,70,100,67,-,0,0,0,100,-
1416,ed38935cd6045c094745b3fb35a0cc3e83828e68a501f7aa92e388f78a91a8c9,1.7,CIV,00000000000000000f2d,59,0,0,100,64,95,100,49,-,0,0,0,52,-
1417,735eee906e76a793735974d72ac7dac51f3ac124362d850806b3379b2ab8c1c3,1.7,CIV,00000000000000000f42,80,0,5,100,78,100,99,68,-,0,0,0,35,-
1418,11e8e7855994c468691b1dc466d09be3a2ad943392bc1ed843f6dee8748479a7,1.7,CIV,000000000000000013e2,96,0,37,100,54,97,100,63,-,0,0,0,100,-
1419,71f1fdf311efe93acb7a46326a637566f572900d1ecc73c64234c639a2735968,1.7,CIV,00000000000000001404,23,0,3,100,19,42,89,82,-,0,0,0,3,-
1420,696eb350d9ca53baedc005c386a74e262e413064811a03d03fa6d1347b63b5f4,1.8,CIV,000000000000000004ac,96,0,34,100,53,84,100,64,-,0,0,0,8,-
1421,543b033ab22252b60cedbea2a6a3a155d022ecc8e763a4a7a67c05a1e5484da6,1.8,CIV,00000000000000000694,100,0,8,100,60,97,92,92,-,0,0,0,100,-
1422,3d555d4672dffc188a9f9fe9e6a011aa5efba86551d75e195bedbd8d2ec835a0,1.8,CIV,00000000000000000863,100,0,58,100,62,73,100,42,-,0,0,0,23,-
1423,b26b888e4f735e2bfc0b9d38e95ac8c788ecbb7edc4e5fed9e304fa79601d5b6,1.8,CIV,000000000000000008bd,90,0,5,100,73,97,100,91,-,0,0,0,100,-
1424,936d2176e1960b505b0afb3b78c5db7de37bcbac3352a2dd2c9a77e2edc80b87,1.8,CIV,000000000000000009a4,99,0,10,100,7,69,89,84,-,0,0,0,0,-
1425,a63e3c7e00596310c6cdf19863473d35c7aebc1aff582da388446e814e95e73e,1.8,CIV,00000000000000000a56,100,0,72,100,96,100,98,23,-,0,0,0,0,-
1426,27f526c9e64ed8cd2c11295acc94213970a3450ca6af6f72866c06f597fabe46,1.8,CIV,0000000000000000106a,100,0,17,100,66,100,100,83,-,0,0,0,14,-
1427,f20a2d8c1aea073ab41386fa5a7163bbd86ca1b2a30147498f922105680be381,1.8,CIV,00000000000000001191,100,0,32,100,67,100,99,68,-,0,0,0,0,-
